theta,phi,time,NN,NP,NT,NB,PN,PP,PT,PB
42.00 ,2.15 ,499.1458,1.837526936,0.743374388,2.809263486,1.7288358,1.96390156,0.764421892,2.858094673,1.675418799
43.37 ,14.55 ,461.1571,1.347440006,0.531517408,0.80067039,0.339286689,2.364303832,1.024542828,2.988075057,1.448025232
42.85 ,342.09 ,484.6776,2.42774799,1.117519876,3.052688733,1.400588673,1.241954386,0.484685586,0.680212348,0.309542797
43.69 ,322.03 ,447.7115,2.720644685,1.09169052,3.115544315,0.889918113,0.077443408,0.076099409,0.097176584,0.093743938
44.20 ,354.49 ,467.8004,2.16765684,0.893958225,2.862058635,1.656028953,1.780876656,0.686684095,2.279450505,1.457524147
43.89 ,47.01 ,439.265,0.070250706,0.072342492,0.103265761,0.09550949,2.712639829,0.978743197,3.09072561,0.751229021
44.71 ,26.95 ,472.9559,0.143524917,0.082207042,0.102038857,0.092703205,2.643623062,1.124456174,3.019980536,1.07843983
45.02 ,334.43 ,527.306,2.658004191,1.189179169,3.032733798,1.161537646,0.573355344,0.150035255,0.140775152,0.109263045
45.82 ,314.37 ,439.8007,2.824530393,1.037325448,3.047921767,0.83076816,0.076571519,0.082210614,0.10651419,0.102483624
46.32 ,346.83 ,484.5923,2.471996004,1.06278763,2.878832727,1.509887689,1.465387432,0.628138247,1.238607274,0.763686165
45.52 ,6.89 ,488.3079,1.784225533,0.745402673,2.011303332,1.256483837,2.24569145,0.867088665,2.810450999,1.595356218
46.81 ,19.29 ,472.6134,0.964738032,0.310252594,0.236665995,0.135946811,2.60688742,1.118569639,2.880045623,1.323053325
47.11 ,326.77 ,479.0903,2.849927077,1.164413058,2.974658645,0.973361093,0.120352639,0.089080641,0.112163364,0.103821336
47.30 ,51.75 ,481.4025,0.072538701,0.076128054,0.100636997,0.104851319,2.862749271,1.052516374,2.941123838,0.751863768
47.88 ,306.70 ,474.0319,2.894919332,1.133851339,2.950540221,0.836852086,0.073863855,0.081325716,0.102905078,0.101867278
48.08 ,31.69 ,466.7834,0.09320613,0.085863567,0.114989938,0.105914077,2.853670163,1.127261991,2.896471296,0.953261537
48.37 ,339.17 ,464.0963,2.720117192,1.188935954,2.862947896,1.311319721,1.140455513,0.364067615,0.37068177,0.192739102
47.59 ,359.23 ,519.8272,2.12014704,0.863544903,2.617962179,1.646288408,2.049169139,0.799355853,2.57998998,1.650050432
48.84 ,11.63 ,524.8862,1.562435494,0.684649951,1.152299275,0.661892577,2.505758868,0.973725924,2.74478101,1.504651283
49.22 ,181.60 ,653.7229,0.772437613,1.235402636,2.490856309,0.376479375,0.542416637,0.897470509,0.558226109,0.124075124
49.13 ,319.10 ,466.0387,2.963920888,1.092911204,2.908576103,0.904491174,0.087117438,0.094358323,0.122213918,0.114929414
49.32 ,44.09 ,483.3827,0.081998231,0.085387839,0.119595122,0.118812905,2.943121651,1.003929515,2.863781276,0.819208503
3.51 ,333.74 ,409.5006,0.687544403,0.69131721,3.637482208,0.533504671,0.605485854,0.628648903,2.326491404,0.263341917
50.07 ,24.03 ,470.3354,0.390029036,0.114017797,0.125773991,0.10830394,2.823500754,1.154562015,2.774652038,1.179941564
49.88 ,299.04 ,446.3887,2.921996536,1.338035912,2.857548432,0.949753388,0.065513739,0.070240783,0.092273,0.086307269
50.35 ,331.50 ,452.1543,2.922700565,1.205105157,2.807730824,1.115474438,0.321251675,0.115401349,0.133591853,0.118908169
49.60 ,351.56 ,540.4762,2.458101378,0.983394009,2.673920285,1.577855116,1.706737142,0.726615396,1.690451052,1.232462117
51.09 ,311.44 ,498.3464,3.031402915,1.077616585,2.821585573,0.898548195,0.087017333,0.099034634,0.127556348,0.120360652
51.27 ,36.42 ,455.8245,0.090603726,0.096704627,0.130732311,0.121616638,3.011463431,1.103299718,2.76895263,0.910407792
50.81 ,3.96 ,549.8816,2.027469679,0.863230819,2.248780202,1.534127326,2.322525731,0.88459144,2.526002465,1.591658302
52.00 ,16.36 ,506.2616,1.394698491,0.454440677,0.51317015,0.249012001,2.738738496,1.087768132,2.636754964,1.402359905
52.27 ,323.84 ,490.277,3.084223658,1.166064458,2.75216057,0.992233665,0.110773387,0.102422676,0.131604555,0.122947016
51.55 ,343.90 ,500.3922,2.739841436,1.1363586,2.690750003,1.443639117,1.570064587,0.597620347,0.850763788,0.557767074
52.46 ,48.82 ,474.1547,0.083474036,0.093643549,0.118252741,0.124220684,3.07058405,1.034400649,2.72253119,0.845552969
52.55 ,271.32 ,524.0431,2.393081597,2.359263017,2.656213275,1.165076873,0.124110079,0.108058085,0.194757475,0.147920408
53.17 ,28.76 ,462.461,0.134456403,0.098385092,0.124486901,0.117321871,3.020679923,1.156198466,2.668081326,1.079194174
53.00 ,303.78 ,479.7188,3.089193541,1.231595771,2.713387243,0.942854966,0.082649926,0.093082869,0.120042407,0.113338542
53.44 ,336.24 ,453.7754,2.977029133,1.208030448,2.652086871,1.26515764,0.934445317,0.235721344,0.220409178,0.167967921
52.73 ,356.30 ,568.9462,2.385320517,0.937079229,2.452707499,1.578641887,2.090654323,0.849676241,2.247516639,1.57015956
54.15 ,316.18 ,445.9063,3.167819834,1.086226366,2.674417108,0.977104072,0.09488023,0.111802939,0.141490622,0.133056621
54.33 ,41.16 ,470.7811,0.094530497,0.106361922,0.137451799,0.131924709,3.141070677,1.071339873,2.636214263,0.917134085
53.89 ,8.70 ,533.7049,1.759746319,0.784695323,1.385944395,0.932337523,2.584024165,0.933343084,2.471584205,1.531240286
55.03 ,21.10 ,445.1333,0.811234516,0.20041104,0.175558317,0.143334721,2.956377951,1.141453308,2.532602953,1.302753963
54.86 ,296.11 ,488.5722,3.06480316,1.476759211,2.617783526,1.072853779,0.072281406,0.078364494,0.097495849,0.088433628
55.29 ,328.58 ,461.4128,3.154523424,1.211667106,2.604682036,1.107119614,0.198459601,0.121368492,0.143590892,0.131651419
54.59 ,348.64 ,527.8284,2.701142943,1.021231147,2.486622857,1.514280722,1.845334896,0.870412358,1.392955557,0.968336733
55.47 ,53.56 ,446.529,0.086826459,0.094483868,0.111355662,0.115015921,3.171323658,1.12402751,2.578671163,0.900423884
55.73 ,1.04 ,562.5962,2.279727931,0.903016811,2.214666146,1.524872478,2.34554129,0.861911465,2.222340879,1.539137941
55.99 ,308.51 ,430.5763,3.226046572,1.140800879,2.595601496,0.980099563,0.099608566,0.117700329,0.145867203,0.137491736
56.16 ,33.50 ,452.1434,0.105836576,0.107365227,0.137335772,0.12935082,3.172948188,1.145292032,2.537838809,1.019043474
56.42 ,340.97 ,511.4346,2.970281503,1.175253324,2.476126266,1.400076031,1.537437211,0.498972696,0.558801404,0.335489122
56.85 ,13.44 ,497.7427,1.615922664,0.651126272,0.807671358,0.498297753,2.826061513,0.999111336,2.38166624,1.450024897
57.19 ,183.40 ,1301.5052,0.644027699,0.408255426,2.132637131,0.106313849,0.139648409,1.143262015,0.050987413,0.07359781
57.10 ,320.91 ,448.5891,3.264413663,1.164589922,2.535669219,1.048606754,0.112194705,0.12280784,0.150088401,0.144750112
57.27 ,45.90 ,441.6069,0.094956958,0.114649893,0.142039552,0.135208249,3.241481055,1.013739637,2.498793172,0.946411711
57.95 ,25.83 ,442.2623,0.259324343,0.116723074,0.135338827,0.125824109,3.1373934,1.156502546,2.421767058,1.19248381
57.78 ,300.85 ,421.262,3.218747299,1.337179656,2.480919457,1.0513002,0.090905054,0.104590516,0.12823606,0.117532832
58.21 ,333.31 ,432.0922,3.055052227,1.168216412,2.340958716,1.190620047,0.585759545,0.15985525,0.171438146,0.149279154
57.53 ,353.37 ,568.5708,2.632244456,0.94806651,2.279519923,1.524015681,2.09453744,0.869651499,1.770623238,1.3506603
58.37 ,58.30 ,438.3022,0.082009328,0.090543271,0.103093731,0.097036487,3.226507267,1.267206919,2.429186621,0.983054475
58.88 ,313.25 ,431.4813,3.322854061,1.090239494,2.44959959,1.052831532,0.109378241,0.135215176,0.161070956,0.150753143
59.29 ,345.71 ,466.2504,2.946478013,1.065818982,2.291466775,1.472449847,1.809407942,0.848063235,0.997951251,0.711708654
59.04 ,38.23 ,407.6312,0.106452192,0.120924424,0.152142953,0.139116947,3.300337112,1.126879184,2.408484579,1.012278258
58.63 ,5.77 ,543.044,2.056172481,0.846675552,1.585210703,1.137540588,2.62090735,0.878914029,2.191722326,1.503805927
4.53 ,196.23 ,383.7302,0.676949105,0.72278398,3.624801181,0.589750534,0.638869924,0.631887681,2.655848111,0.359792114
59.71 ,18.17 ,466.3708,1.258092661,0.33039382,0.329103594,0.231334083,3.035536267,1.094347256,2.280936972,1.375102236
59.54 ,293.19 ,455.6386,3.173976857,1.647379865,2.378019872,1.196157327,0.071964677,0.08033453,0.093032079,0.08450161
59.96 ,325.65 ,437.9151,3.33543163,1.210254262,2.382452491,1.139127824,0.158073192,0.135169013,0.161359808,0.147897683
60.37 ,358.11 ,579.4184,2.509582415,0.879929132,2.032526691,1.469163505,2.333466075,0.833912519,1.96285622,1.469493298
60.12 ,50.63 ,408.0242,0.09505007,0.122432143,0.137876908,0.126467711,3.328217222,1.07883175,2.346707418,0.985395907
61.44 ,10.51 ,515.2935,1.820112888,0.88820095,0.996981344,0.794119756,2.869839349,0.91757568,2.123004781,1.465028181
60.62 ,305.59 ,439.9458,3.350911374,1.212948242,2.355865386,1.082524793,0.103410926,0.131698758,0.151244255,0.142825367
60.78 ,30.57 ,431.3534,0.132380505,0.116960462,0.142267807,0.135990454,3.298098401,1.158331775,2.301695929,1.123118278
61.03 ,338.05 ,451.2239,3.180098783,1.189037635,2.27249156,1.359532168,1.259345681,0.334690807,0.333402322,0.254876803
61.19 ,63.03 ,431.4637,0.074847244,0.079172422,0.08944354,0.081000492,3.249075242,1.449019279,2.271688775,1.092762227
62.41 ,160.42 ,429.8978,0.075384681,0.06593677,0.091462207,0.07459972,1.0586767,3.181127621,2.145564729,1.253555227
62.49 ,22.91 ,436.2871,0.620282468,0.155736916,0.161421425,0.148943462,3.209893279,1.134273932,2.172442382,1.283114886
62.33 ,297.92 ,432.4403,3.332737381,1.481031712,2.256827689,1.179291491,0.094525337,0.109784401,0.123492173,0.113986989
61.68 ,317.99 ,432.6666,3.414720146,1.139480432,2.311323605,1.123891064,0.117347822,0.146581413,0.170346038,0.15812074
62.09 ,350.45 ,515.9341,2.865945095,0.948020525,2.095183438,1.487488278,2.061723798,1.015932721,1.343562966,1.062788826
61.84 ,42.97 ,425.0371,0.10582337,0.133898177,0.159964225,0.144181113,3.393837648,1.06819141,2.274040247,1.042967128
63.38 ,310.32 ,428.4293,3.46466339,1.125716199,2.225212124,1.130897622,0.117341186,0.152927878,0.1717651,0.157463995
62.73 ,330.38 ,393.2757,3.364299527,1.226133446,2.220115761,1.243728798,0.329339088,0.15379909,0.169885087,0.154884585
63.14 ,2.85 ,550.6115,2.365308822,0.873450443,1.797082383,1.385543901,2.602962068,0.820463036,1.899069851,1.433008095
62.89 ,55.37 ,453.1047,0.095777643,0.118622864,0.129740392,0.11226999,3.392775411,1.198548544,2.209597591,1.053213104
64.17 ,15.24 ,480.0667,1.821054276,0.587081983,0.558973256,0.423561853,3.083702721,1.001412588,2.032593835,1.400024664
63.86 ,205.28 ,469.1682,0.996467743,3.19547514,1.954866777,0.747682273,0.070868633,0.072714441,0.066951707,0.086172375
64.02 ,290.26 ,421.0703,3.238934972,1.80980422,2.1376517,1.307180064,0.068255694,0.077177502,0.084737866,0.075873991
64.41 ,322.72 ,416.8208,3.480127495,1.201468059,2.169140672,1.200014702,0.137708044,0.152690305,0.172188703,0.158113571
63.78 ,342.78 ,459.7585,3.13927389,1.118080469,2.102169914,1.433107943,1.736807374,0.687323023,0.673395102,0.506808319
63.54 ,35.31 ,415.253,0.116188643,0.134086413,0.156576117,0.148557367,3.430810651,1.149393238,2.176331654,1.11937433
65.20 ,27.64 ,415.0445,0.212902379,0.133556227,0.147632822,0.14503693,3.381605664,1.151312669,2.056720838,1.229620465
65.05 ,302.66 ,450.2489,3.444328257,1.319773804,2.127868426,1.196470544,0.10826848,0.14194097,0.153914615,0.141661043
65.44 ,335.12 ,416.0266,3.358524005,1.199510554,2.063143298,1.345807822,0.902948303,0.230049278,0.223628616,0.19348962
64.81 ,355.18 ,503.9638,2.726547326,0.867452344,1.865500536,1.442733992,2.295705267,0.889347398,1.603816726,1.314251815
64.57 ,47.71 ,420.345,0.106917573,0.144097883,0.161169487,0.140054863,3.465506686,1.045227118,2.140276238,1.09437206
66.07 ,315.06 ,409.0655,3.524001428,1.077973931,2.092139486,1.203215262,0.122050912,0.165941533,0.181038873,0.168247381
66.46 ,347.52 ,453.5928,3.068264222,0.971490471,1.909852477,1.457634575,1.995165447,1.129209218,0.990134197,0.806242528
66.23 ,40.04 ,365.9235,0.11514119,0.147529163,0.164662012,0.153295667,3.507156418,1.108335337,2.038409046,1.1469898
65.60 ,60.10 ,444.1025,0.092821252,0.107908482,0.117246451,0.102571191,3.408587883,1.362272484,2.055058302,1.147041433
65.83 ,7.58 ,516.977,2.206712572,1.015959471,1.258614806,1.033559945,2.859471546,0.835747285,1.857581444,1.416610129
66.85 ,19.98 ,458.6706,1.184234801,0.268794947,0.242105144,0.212809296,3.272829332,1.077945387,1.940475432,1.35361001
66.54 ,210.01 ,453.4374,1.029011124,3.406586953,1.85968545,1.017408601,0.07988167,0.081836346,0.070942168,0.094828661
67.32 ,274.93 ,513.4404,2.858112296,2.521890807,1.92315366,1.350112197,0.151331344,0.188857337,0.178056439,0.19832
66.70 ,295.00 ,428.6879,3.385050675,1.625235932,2.017382842,1.296584803,0.090620193,0.111892939,0.115800372,0.103452126
67.08 ,327.46 ,410.3942,3.508827463,1.21091069,2.013888225,1.284122094,0.215899343,0.163026641,0.174498739,0.159559254
67.47 ,359.92 ,544.5389,2.574372242,0.786621622,1.608566404,1.311384464,2.555131535,0.742234349,1.599674016,1.303731486
67.24 ,52.44 ,401.4022,0.110221036,0.149388905,0.158656709,0.130184798,3.518504231,1.124908884,2.000802498,1.144720715
68.48 ,12.32 ,426.0337,2.015006619,0.963523722,0.795430751,0.644582244,3.076471646,0.898124543,1.770682998,1.392535844
68.17 ,202.35 ,531.8623,0.927930911,2.97554173,1.380326756,0.667895605,0.085294822,0.083888275,0.096012095,0.09264097
68.32 ,287.33 ,430.4296,3.244299442,1.984991481,1.909548808,1.368840105,0.064381778,0.070115308,0.071428258,0.064901291
67.71 ,307.40 ,403.266,3.557612526,1.190061567,1.994287467,1.229935621,0.122828218,0.168650615,0.174588874,0.160191871
67.86 ,32.38 ,410.0027,0.13828253,0.148139313,0.160266924,0.15891831,3.510393012,1.147224396,1.950502607,1.221953486
68.09 ,339.86 ,488.0306,3.326201963,1.124021067,1.903503848,1.417999525,1.565713536,0.469442476,0.425872216,0.349345178
68.25 ,64.84 ,425.7517,0.079967235,0.083252252,0.094224589,0.09600079,3.396649859,1.573169617,1.905338272,1.242586174
69.47 ,24.72 ,425.7626,0.454542984,0.157991884,0.165841345,0.159366972,3.433107775,1.110450421,1.834997667,1.308434448
68.94 ,267.27 ,467.3586,2.600365761,2.845442987,1.835034436,1.355493153,0.147392569,0.120624763,0.076092947,0.226939145
69.32 ,299.73 ,386.7311,3.527077953,1.448070309,1.895450769,1.296914481,0.111353633,0.146382929,0.146151643,0.133967083
68.71 ,319.79 ,401.9154,3.590244284,1.168164174,1.950986616,1.284759055,0.134661726,0.17356715,0.185544275,0.166900828
69.09 ,352.26 ,492.7536,2.940609204,0.865495148,1.712961896,1.40932571,2.242394493,1.050407935,1.229998838,1.081093342
68.86 ,44.78 ,389.9821,0.11856756,0.169036702,0.171163474,0.156870313,3.555462985,1.017285266,1.921100971,1.193046322
70.31 ,312.13 ,404.2184,3.61541308,1.101421086,1.883997841,1.303741392,0.132959092,0.188822228,0.186428381,0.175837116
69.70 ,332.19 ,419.3609,3.510654563,1.188654836,1.873926153,1.355311796,0.546468076,0.190826582,0.191650657,0.171174828
70.47 ,37.12 ,409.1748,0.127691962,0.165917079,0.175555333,0.167586385,3.587268744,1.140175649,1.837061165,1.242967132
69.86 ,57.18 ,382.9938,0.105540107,0.132153369,0.143023724,0.126537727,3.54061476,1.264835871,1.853183222,1.216354512
70.09 ,4.65 ,475.3946,2.398697199,0.927236832,1.327517155,1.161551854,2.814294634,0.764281929,1.587702786,1.328492114
71.07 ,17.05 ,474.0832,1.694036674,0.453769318,0.403445793,0.350943983,3.278773191,0.980073806,1.696120624,1.360115901
70.77 ,207.09 ,421.8105,0.974491098,3.427220285,1.463298115,0.955878783,0.106401527,0.101948452,0.112811258,0.112329323
70.54 ,259.61 ,456.2265,2.269255198,3.155120327,1.76337119,1.38569817,0.077664473,0.061427563,0.060019532,0.063459405
70.92 ,292.07 ,424.648,3.413951315,1.782492845,1.795159626,1.385945034,0.086484533,0.105489492,0.101295954,0.093224831
71.30 ,324.53 ,393.4567,3.614067783,1.20472715,1.81371953,1.346055542,0.17129493,0.174105584,0.185585868,0.164206293
70.69 ,344.59 ,477.1992,3.239590998,1.007489737,1.727321222,1.429047142,1.908846759,0.951309347,0.704742696,0.610853115
71.45 ,49.51 ,421.9192,0.117899021,0.167891676,0.170570542,0.150267049,3.623378531,1.057034348,1.789251352,1.245990778
72.35 ,199.42 ,549.7666,0.827159514,2.62609409,0.837431619,0.542424777,0.081866229,0.083300922,0.092722563,0.088610764
71.53 ,272.01 ,497.0612,2.811998611,2.697616774,1.698403417,1.36666828,0.14652719,0.231839158,0.143263578,0.207537925
72.05 ,29.45 ,414.5425,0.184629647,0.152332944,0.162944858,0.161414859,3.549940171,1.126334017,1.734488871,1.301087326
71.90 ,304.47 ,430.5846,3.612230423,1.275510828,1.78576237,1.3262631,0.123146258,0.178950151,0.168658063,0.152521201
72.28 ,336.93 ,399.0606,3.471286566,1.132375598,1.718695243,1.404257404,1.194951408,0.321457496,0.280348185,0.25040512
71.68 ,356.99 ,513.6101,2.769483198,0.775571185,1.483975701,1.298711269,2.489457164,0.823589218,1.377063147,1.196421618
72.43 ,61.91 ,374.5367,0.094636354,0.101648867,0.121633442,0.116705144,3.523103694,1.465821382,1.710423466,1.284245069
73.33 ,211.82 ,394.061,1.012182387,3.571454971,1.556169547,1.179479718,0.120641856,0.102926807,0.105991088,0.107322038
73.10 ,264.34 ,488.6026,2.521661947,3.021243,1.632279863,1.390810417,0.291628921,0.252378382,0.238748452,0.258078323
73.48 ,296.81 ,390.0685,3.55025608,1.584115308,1.691618599,1.377395045,0.107722176,0.143400261,0.130319338,0.119948408
72.88 ,316.87 ,388.7365,3.67756147,1.114004358,1.752773122,1.358979893,0.137323518,0.195191837,0.190945581,0.173228441
73.25 ,349.33 ,433.1547,3.125614506,0.86551623,1.545128236,1.378052845,2.148232854,1.327141782,0.917487941,0.832645555
73.03 ,41.85 ,404.4588,0.128195738,0.182346952,0.183131024,0.168977523,3.658659917,1.076882396,1.713076237,1.28698348
72.66 ,9.39 ,476.1769,2.21308879,1.221562717,0.899390172,0.811864909,3.053274966,0.794412793,1.528597004,1.329007641
74.30 ,224.22 ,423.6626,0.974789339,3.69661245,1.652574875,1.326474315,0.176528642,0.109496701,0.104113033,0.135935212
73.63 ,21.79 ,396.1389,0.934198508,0.212892122,0.193361018,0.187356973,3.434836788,1.038289137,1.609042828,1.346927806
73.70 ,244.28 ,412.3273,1.559122472,3.586297217,1.664944015,1.371804931,0.166167037,0.132483997,0.103997374,0.167360142
74.08 ,276.74 ,465.3107,3.01564504,2.535024263,1.58918711,1.401643127,0.079389892,0.224486583,0.135459112,0.139731801
74.22 ,1.73 ,527.845,2.571887845,0.780066011,1.261222897,1.149853117,2.738122203,0.682237145,1.313645798,1.188211337
74.45 ,309.20 ,401.465,3.689153543,1.14386313,1.676460792,1.380980539,0.13335449,0.20065962,0.18380802,0.16927554
73.85 ,329.27 ,404.3457,3.622610448,1.187668108,1.681007323,1.396561027,0.302655926,0.184972041,0.185323966,0.166490925
74.00 ,54.25 ,386.5929,0.118965501,0.147413316,0.156909943,0.146813861,3.641257189,1.182040883,1.65824994,1.284326815
75.19 ,14.13 ,462.601,1.996399375,0.789540697,0.555257997,0.516965251,3.252756503,0.865598861,1.470777169,1.321684183
74.89 ,204.16 ,469.5911,0.892272213,3.29529813,1.089578501,0.853891469,0.105531895,0.105523237,0.116198503,0.108250495
75.26 ,236.62 ,410.1908,1.226249887,3.704926548,1.611865864,1.360563783,0.544729029,0.305975202,0.249438676,0.403338156
74.67 ,256.68 ,468.4003,2.17453276,3.289969991,1.578201287,1.410912176,0.06967414,0.062634682,0.059726891,0.079838387
75.04 ,289.14 ,423.1234,3.406727428,1.949295759,1.58449824,1.408004079,0.078350032,0.093320519,0.0870652,0.07891695
75.41 ,321.60 ,394.6814,3.701405113,1.196064885,1.63083837,1.402820764,0.149831312,0.19490947,0.188708133,0.17193774
74.82 ,341.67 ,411.4921,3.396561333,1.03479283,1.562049872,1.407313111,1.775989921,0.645969908,0.487587283,0.441179099
74.60 ,34.19 ,386.4892,0.137974733,0.173446736,0.174814281,0.169922679,3.645295381,1.132568896,1.625368859,1.319617441
74.97 ,66.65 ,384.7697,0.074843122,0.081278172,0.091548892,0.102326809,3.480548566,1.700385425,1.568641243,1.324394631
76.45 ,196.50 ,691.2994,0.703655781,2.193322428,0.503569915,0.374594193,0.075179966,0.076291521,0.083049073,0.07850287
75.86 ,216.56 ,392.396,1.05829513,3.666473527,1.539656743,1.30070626,0.102741869,0.103228846,0.091686446,0.091758975
76.22 ,249.02 ,402.9651,1.805892925,3.515159056,1.535939235,1.406249269,0.078163075,0.115161138,0.070010788,0.095930621
75.63 ,269.08 ,462.1501,2.738697975,2.86637409,1.495138068,1.380033384,0.167466584,0.139306228,0.148605039,0.247188278
76.15 ,26.53 ,412.5821,0.303738637,0.15892006,0.163827494,0.161974888,3.567665174,1.081034811,1.529128874,1.337196958
76.00 ,301.54 ,399.5637,3.651486518,1.385720289,1.584821423,1.387114312,0.12420036,0.178679201,0.157005699,0.144713872
76.37 ,334.00 ,391.0488,3.577682954,1.141789375,1.550117876,1.406162169,0.80664477,0.233670699,0.214529976,0.18835054
75.78 ,354.06 ,519.4502,2.964669902,0.764018206,1.345175783,1.278459009,2.397726035,0.99503795,1.060964204,1.016233284
75.56 ,46.59 ,395.5847,0.125932685,0.184628642,0.178297578,0.16786571,3.680434879,1.02043194,1.602396549,1.328814395
77.40 ,208.89 ,397.7393,0.960359407,3.564921586,1.251789388,1.101055383,0.13239569,0.116234665,0.129104197,0.120711913
76.81 ,228.96 ,404.7841,1.005155677,3.74021085,1.541702743,1.378937711,0.119545165,0.095871165,0.094585517,0.103966729
77.18 ,261.42 ,465.3679,2.412165334,3.170225515,1.455331569,1.398378114,0.25401468,0.126391414,0.142449161,0.246527471
76.96 ,313.94 ,388.91,3.72550461,1.075830825,1.570079486,1.42612661,0.136938179,0.21367123,0.192114887,0.17419657
77.33 ,346.40 ,413.9083,3.273123863,0.883768982,1.400423952,1.33792204,2.044312501,1.207034411,0.666873694,0.633034453
77.11 ,38.92 ,408.3412,0.133976397,0.19527936,0.179946152,0.171871326,3.709262395,1.132088604,1.528621302,1.34507085
76.52 ,58.99 ,391.6557,0.111520996,0.121040195,0.134587146,0.137369202,3.626825149,1.352722796,1.524400562,1.314646001
76.74 ,6.46 ,480.4479,2.3823957,1.052754367,0.942947361,0.935661307,2.990083042,0.70737342,1.293904974,1.221476015
77.69 ,18.86 ,437.3248,1.444799476,0.311264671,0.286730533,0.27519326,3.417050375,0.940394709,1.411888961,1.302335994
78.35 ,221.29 ,382.3737,1.022492243,3.74681673,1.463540642,1.357563559,0.134313485,0.094568092,0.111452973,0.107476307
77.77 ,241.36 ,370.6655,1.434030898,3.676023842,1.490190408,1.389574942,0.457776788,0.323158494,0.312464056,0.205596457
78.13 ,273.82 ,496.742,2.961474558,2.700127778,1.403117343,1.386371374,0.278903037,0.301296473,0.227732073,0.234091612
77.55 ,293.88 ,389.2141,3.550883672,1.738243893,1.491720036,1.404559228,0.102098482,0.131117265,0.117422656,0.105608313
78.50 ,306.28 ,380.7207,3.735180403,1.217091934,1.487696821,1.41150243,0.133956894,0.208004814,0.176907678,0.161284357
77.91 ,326.34 ,418.3713,3.697865571,1.19224387,1.519310421,1.412957428,0.211481527,0.190121523,0.186331532,0.16575868
78.28 ,358.80 ,474.5489,2.762276122,0.648337639,1.12212086,1.105071518,2.642845053,0.664727283,1.084380985,1.042365923
78.06 ,51.32 ,407.3005,0.125314896,0.164983638,0.167758653,0.160102406,3.697617933,1.089802377,1.490223098,1.339683513
79.23 ,11.20 ,450.2341,2.171193007,1.175749456,0.636854506,0.619037931,3.184010653,0.73934722,1.260804863,1.204889895
78.94 ,201.23 ,478.6916,0.776208486,2.974927949,0.764470658,0.678967968,0.099227965,0.098132321,0.107721329,0.098166295
79.30 ,233.69 ,398.4393,1.127774012,3.759668473,1.442222573,1.391743049,0.268744541,0.145010011,0.212887472,0.164234476
78.72 ,253.75 ,446.4686,2.052599823,3.430090883,1.416129326,1.373629965,0.14734083,0.141221359,0.082667494,0.151693668
79.08 ,286.22 ,424.24,3.377673914,2.121536529,1.406349079,1.369653878,0.070084096,0.079533422,0.072278716,0.067094046
79.45 ,318.68 ,385.9854,3.749329727,1.150247382,1.465962117,1.421048106,0.140925081,0.208928094,0.191274276,0.171903529
78.65 ,31.26 ,387.4081,0.164177873,0.169152325,0.170999378,0.165972454,3.665099963,1.112388,1.453284821,1.328188922
78.86 ,338.74 ,428.623,3.521917227,1.030504282,1.415084231,1.369288257,1.487505993,0.382768219,0.333367756,0.309198712
79.01 ,63.72 ,400.3762,0.088061592,0.110066835,0.104136488,0.11951071,3.575735248,1.568505712,1.410244652,1.308098486
6.72 ,143.71 ,388.0769,0.612458314,0.584747875,1.327942885,0.144796209,0.687187447,0.797547281,3.702659374,0.800533094
7.31 ,6.20 ,415.0132,0.697573856,0.715815051,3.512537017,0.616859997,0.733948483,0.689756201,3.586148369,0.68189936
79.89 ,213.63 ,390.8235,1.014314945,3.667982882,1.320951123,1.252052649,0.130629342,0.111560808,0.108263086,0.099722296
80.25 ,246.09 ,397.2685,1.672698665,3.6302237,1.382448199,1.350118549,0.240348795,0.176845952,0.174092968,0.175249426
80.18 ,23.60 ,398.9977,0.671608888,0.179340258,0.172176838,0.172900313,3.553453994,0.998711254,1.352684089,1.269759599
79.67 ,266.15 ,441.1806,2.654157409,3.030748994,1.342975449,1.359397478,0.352797153,0.319114485,0.259831145,0.271184647
80.03 ,298.61 ,375.2796,3.657163716,1.524650611,1.410440759,1.384212145,0.119843425,0.169949721,0.142616059,0.129637175
80.39 ,331.08 ,424.6928,3.670767693,1.144657563,1.405960154,1.374282181,0.447454959,0.199286904,0.187569213,0.170854272
79.81 ,351.14 ,467.5903,3.118864851,0.736371594,1.224022464,1.210858221,2.29073483,1.189077224,0.803940507,0.800627709
79.59 ,43.66 ,376.3995,0.132146284,0.195022164,0.180904525,0.176443481,3.723340899,1.037587041,1.429067976,1.339922702
81.41 ,205.97 ,445.1862,0.866262415,3.502411075,0.954766317,0.922236042,0.12658679,0.116312629,0.125472614,0.114312593
80.83 ,226.03 ,372.9675,0.957616148,3.775087744,1.39037314,1.352078087,0.146977569,0.099765535,0.122417719,0.115800839
81.19 ,258.49 ,425.0171,2.298856162,3.307454001,1.312623566,1.321950389,0.348258782,0.181715207,0.210317464,0.231257377
80.61 ,278.55 ,455.2414,3.155910446,2.484219717,1.328690177,1.339987728,0.067258382,0.102446009,0.072250738,0.068589081
80.97 ,311.01 ,405.7933,3.761327141,1.104400287,1.415324401,1.393753183,0.138825267,0.222435029,0.188460109,0.16994473
81.34 ,343.47 ,471.1557,3.403127655,0.892139563,1.275768376,1.266612784,1.910118903,0.803931772,0.495894843,0.478593276
