theta,phi,require time (s),NN,NP,NT,NB,PN,PP,PT,PB
44.71,26.95,472.96,0.458104938,0.303663976,0.378236799,0.343241299,5.686515195,2.633361963,6.493913221,2.563388155
45.02,334.43,527.31,5.737650357,2.801448996,6.554453083,2.775280345,1.473093079,0.471189935,0.47102802,0.381642876
45.82,314.37,439.8,6.044038187,2.503383278,6.635238182,2.17466972,0.270991316,0.289267561,0.379687362,0.36821502
46.32,346.83,484.59,5.335542409,2.522607723,6.216272458,3.392355285,3.310502613,1.511111403,2.757921569,1.758607504
45.52,6.89,488.31,3.933800188,1.775342272,4.302961343,2.725338182,4.871523475,2.060035479,5.980405721,3.461362498
46.81,19.29,472.61,2.321796914,0.829898324,0.692685944,0.463261684,5.597852163,2.600763877,6.234388565,3.00046913
47.11,326.77,479.09,6.087240372,2.761705281,6.467570904,2.442348818,0.404626811,0.316089237,0.404431626,0.373566951
47.3,51.75,481.4,0.270292311,0.281499594,0.372120657,0.373480395,6.078747727,2.525169008,6.409392146,1.962093809
47.88,306.7,474.03,6.195634394,2.756808747,6.470214854,2.192826966,0.265523267,0.287394329,0.376250879,0.368823294
48.08,31.69,466.78,0.32739534,0.313694349,0.41552416,0.391188133,6.068650828,2.637027144,6.298301395,2.334316235
48.37,339.17,464.1,5.842915371,2.81209723,6.226410651,3.071860617,2.661138013,0.965159573,0.968558608,0.596399286
47.59,359.23,519.83,4.613335332,2.044965931,5.562439667,3.522901658,4.45845965,1.858359583,5.443565033,3.497764276
48.84,11.63,524.89,3.511504045,1.65225242,2.592253754,1.580177595,5.382451854,2.297494444,5.883079481,3.340151088
49.22,181.59,653.72,1.760363275,2.79922806,5.26894969,0.9512033,1.250241223,2.112520513,1.296301596,0.369055163
49.13,319.1,466.04,6.305205135,2.651325377,6.380527573,2.331558336,0.305224244,0.330008938,0.435533632,0.409850373
49.32,44.09,483.38,0.300389904,0.322771534,0.433846997,0.426445331,6.25786507,2.397164257,6.259555678,2.093939851
3.51,333.74,409.5,1.607456348,1.602462336,7.371648427,1.378545922,1.377811217,1.429419319,4.732159115,0.703152939
50.07,24.03,470.34,1.061038027,0.393154413,0.44568507,0.397770403,6.018818731,2.694009316,6.057302602,2.776224074
49.88,299.04,446.39,6.237357903,3.207841314,6.265619899,2.401067429,0.241615932,0.262108839,0.338387994,0.31462533
50.35,331.5,452.15,6.252719272,2.858759761,6.189056399,2.711903538,0.910154295,0.394269212,0.464118534,0.413970533
49.6,351.56,540.48,5.284321516,2.348731101,5.801764206,3.513573306,3.807270007,1.718196788,3.694772653,2.670757126
51.09,311.44,498.35,6.443037924,2.630945904,6.200523526,2.315063682,0.306777531,0.344216089,0.456042263,0.42539959
51.27,36.42,455.82,0.324867248,0.352107503,0.461300431,0.434764819,6.36908206,2.608357008,6.08248853,2.268656576
50.81,3.96,549.88,4.425491353,2.03497289,4.813540063,3.294706042,5.010022855,2.059912171,5.435136675,3.442448917
52,16.36,506.26,3.187206277,1.160434765,1.283692361,0.730848155,5.847700756,2.538818963,5.73979816,3.176533267
52.27,323.84,490.28,6.521450937,2.788216591,6.078608879,2.513615042,0.383301105,0.364311024,0.465630156,0.433836282
51.55,343.9,500.39,5.859293794,2.691289963,5.880540841,3.314645021,3.519567309,1.469271922,1.982702963,1.363914192
52.46,48.82,474.15,0.306623281,0.341453778,0.422390526,0.44130635,6.47926144,2.4928844,5.995535968,2.154457497
52.55,271.32,524.04,5.232337181,5.206920726,5.861247024,2.775358922,0.394668818,0.353828703,0.607675156,0.464129599
53.17,28.76,462.46,0.458756321,0.356186278,0.451538527,0.421673914,6.381769713,2.709002582,5.848303507,2.594968466
53,303.78,479.72,6.554617694,2.971999835,6.026344283,2.412020865,0.291553835,0.330903983,0.425342644,0.404942944
53.44,336.24,453.78,6.321808717,2.866598371,5.859303561,3.023024584,2.271383149,0.694416266,0.669929593,0.550569377
52.73,356.3,568.95,5.140463332,2.224898913,5.318833981,3.468912892,4.553135753,1.962641678,4.849672223,3.361108733
54.15,316.18,445.91,6.671822847,2.611537058,5.952331043,2.48582134,0.343557313,0.389857314,0.49878723,0.463209718
54.33,41.16,470.78,0.338500458,0.382043659,0.493794754,0.472757221,6.616070722,2.527284695,5.818233538,2.299239918
53.89,8.7,533.7,3.904726766,1.86836402,3.10702801,2.132295634,5.519230106,2.208155214,5.375235551,3.382356082
55.03,21.1,445.13,2.006463495,0.613202777,0.57076742,0.488582027,6.255214521,2.654748967,5.595986827,3.00148401
54.86,296.11,488.57,6.493039769,3.519452904,5.826576578,2.662341031,0.260101057,0.281504305,0.352038493,0.325941842
55.29,328.57,461.41,6.644758196,2.875862111,5.801341627,2.735671577,0.631218677,0.414227344,0.504016254,0.464725896
54.59,348.64,527.83,5.790129892,2.451183025,5.495833875,3.430100296,4.062058376,2.014410672,3.097783887,2.180749889
55.47,53.56,446.53,0.308444477,0.338209059,0.404803784,0.410175795,6.667175411,2.69796045,5.722548268,2.274919144
55.73,1.04,562.6,4.901143467,2.114829755,4.810218015,3.311321116,5.039562328,2.013931554,4.826369532,3.322486259
55.99,308.51,430.58,6.780056682,2.77641029,5.777662629,2.501004273,0.343495048,0.397467716,0.499020557,0.476273853
56.16,33.5,452.14,0.371249087,0.388046386,0.495457381,0.46514491,6.675973258,2.690499303,5.637714931,2.496413165
56.42,340.97,511.43,6.310212679,2.793563118,5.518878286,3.261290134,3.457631181,1.270373794,1.40043046,0.92670939
56.85,13.44,497.74,3.627503814,1.582727191,1.919850272,1.25940041,5.997608458,2.361225675,5.26299838,3.274289135
57.19,183.4,1301.51,1.479538574,1.049414688,4.598787208,0.32570972,0.407710374,2.49612801,0.17301357,0.220552082
57.1,320.91,448.59,6.874370326,2.780082965,5.65894674,2.6333936,0.389739642,0.425249617,0.527311338,0.49743873
57.27,45.9,441.61,0.340071309,0.407122567,0.500568985,0.483638151,6.783712795,2.429238607,5.568541099,2.37364029
57.95,25.83,442.26,0.774217133,0.409539517,0.484232744,0.455651668,6.602899666,2.711488251,5.40478353,2.820407064
57.78,300.85,421.26,6.810171056,3.218019431,5.576533725,2.63783223,0.31866624,0.364374741,0.450995054,0.416935658
58.21,333.31,432.09,6.720945878,2.901553644,5.497471602,2.97951041,1.5728542,0.539204884,0.594325069,0.518551281
57.53,353.37,568.57,5.610735618,2.276105072,5.040863774,3.408898232,4.535777722,2.006014107,3.881755856,2.928553774
58.37,58.3,438.3,0.295340812,0.318911307,0.376756883,0.355227123,6.762561571,3.01361909,5.434107674,2.433642052
58.88,313.25,431.48,6.965798037,2.635215094,5.511217575,2.640746212,0.378452871,0.458102859,0.562355487,0.519114768
59.29,345.71,466.25,6.240793311,2.558614775,5.129960756,3.376507525,3.996717791,1.973467645,2.309388348,1.687442802
59.04,38.23,407.63,0.366105655,0.427066745,0.529100768,0.500475387,6.89825798,2.642162548,5.39872688,2.496861312
58.63,5.77,543.04,4.486729173,2.007545051,3.549268375,2.558066403,5.570110211,2.077315739,4.826882803,3.322436897
4.53,196.23,383.73,1.556013232,1.701210054,7.344698193,1.479007212,1.437156114,1.44564288,5.350233786,0.913402865
59.71,18.17,466.37,2.935958501,0.91288024,0.909759282,0.696671074,6.396421035,2.563622971,5.102731601,3.147765199
59.54,293.19,455.64,6.681281778,3.837432093,5.363158859,2.924005506,0.258920348,0.285332597,0.336925713,0.311004232
59.96,325.65,437.92,6.978501484,2.873889998,5.381261515,2.813227559,0.520087107,0.455757441,0.556211617,0.514033861
60.37,358.11,579.42,5.354521193,2.100837105,4.492796193,3.240162623,5.033696894,1.941673955,4.318406484,3.193760211
60.12,50.63,408.02,0.338981196,0.421447123,0.492055335,0.450085,6.983805804,2.597048944,5.302003099,2.460396247
61.44,10.51,515.29,4.040595367,2.063922176,2.337346516,1.863718183,6.048821162,2.186653048,4.748844413,3.291893658
60.62,305.59,439.95,7.037457556,2.950584041,5.336553513,2.709183289,0.364466896,0.446547957,0.532612011,0.491691617
60.78,30.57,431.35,0.45179386,0.419030723,0.512616796,0.489514825,6.89878941,2.716748371,5.172975132,2.723864645
61.03,338.05,451.22,6.699811888,2.827627892,5.143515469,3.21836668,2.940835366,0.928249031,0.938043405,0.743489458
61.19,63.03,431.46,0.270547357,0.280460485,0.324551289,0.303160794,6.81292918,3.402351395,5.133407824,2.651036174
62.41,160.41,429.9,0.248481618,0.229992558,0.318210436,0.266554556,2.460586526,6.654841612,4.814702546,2.912901755
62.49,22.91,436.29,1.578941163,0.518638131,0.546939344,0.516280474,6.738978213,2.649299186,4.92907977,3.015705308
62.33,297.92,432.44,6.984575485,3.503701492,5.123363342,2.89437273,0.329757707,0.381570866,0.439119104,0.40378725
61.68,317.99,432.67,7.14300392,2.729029586,5.241322604,2.794769409,0.408092451,0.49845182,0.588247382,0.544251691
62.09,350.45,515.93,6.05305155,2.300608926,4.713307751,3.381333962,4.477685705,2.271719614,3.029193269,2.380129396
61.84,42.97,425.04,0.374210234,0.459935857,0.554949539,0.511503235,7.059000992,2.526925842,5.13940513,2.584375976
63.38,310.32,428.43,7.212414249,2.732322765,5.080974168,2.829232286,0.405184668,0.511375183,0.59735249,0.541789893
62.73,330.38,393.28,7.067599305,2.89746378,5.078457209,3.020784966,0.946582369,0.513443711,0.583845025,0.529074663
63.14,2.85,550.61,5.069541155,2.055770792,3.995775303,3.049132317,5.534791941,1.930213333,4.239461921,3.166331093
62.89,55.37,453.1,0.337450553,0.411227202,0.463136459,0.401599089,7.063912257,2.856911454,5.012164084,2.600981317
64.17,15.24,480.07,4.01793671,1.471823495,1.40150558,1.116778577,6.469680116,2.375014475,4.605624424,3.211444509
63.86,205.28,469.17,2.302103846,6.640152229,4.441447903,1.873670029,0.248975162,0.266237301,0.245144908,0.31105647
64.02,290.26,421.07,6.814141994,4.170880663,4.918758518,3.120037687,0.248227279,0.271690492,0.308855063,0.279743299
64.41,322.72,416.82,7.264010858,2.854409002,4.962639515,2.956436832,0.47454646,0.51354333,0.604071083,0.546912088
63.78,342.78,459.76,6.626662293,2.653662727,4.778720557,3.350498678,3.86463627,1.662643506,1.659000151,1.27960481
63.54,35.31,415.25,0.403143333,0.463984443,0.546120919,0.529006297,7.116862808,2.693222659,4.944891995,2.732034078
65.2,27.64,415.04,0.669336133,0.455569403,0.519301707,0.513316396,7.050648189,2.690598421,4.730453379,2.922879453
65.05,302.66,450.25,7.208207002,3.175915803,4.878336415,2.930727576,0.375570609,0.474366484,0.527335738,0.487694581
65.44,335.12,416.03,7.045577807,2.847251886,4.755189169,3.20549647,2.216390385,0.703628405,0.709198796,0.621860921
64.81,355.18,503.96,5.797747477,2.107943242,4.234514362,3.250705865,4.959138003,2.054713819,3.613090293,2.899503004
64.57,47.71,420.35,0.373800821,0.482786969,0.555270301,0.493455386,7.212894381,2.491766894,4.877681426,2.673004241
66.07,315.06,409.07,7.341321357,2.608491502,4.820391476,2.964085109,0.42397317,0.552284241,0.622482621,0.569955587
66.46,347.52,453.59,6.458289098,2.359557285,4.366351595,3.359862072,4.354869499,2.51461488,2.32686782,1.884999837
66.23,40.04,365.92,0.406325734,0.507512731,0.577466978,0.54206764,7.289585891,2.620950982,4.718811748,2.784425703
65.6,60.1,444.1,0.330822333,0.372660336,0.418965941,0.374061039,7.106088614,3.216564231,4.723501338,2.781632102
65.83,7.58,516.98,4.754522747,2.3120818,2.889048429,2.343397565,6.031013737,2.027298653,4.203288208,3.189033328
66.85,19.98,458.67,2.800270134,0.791813297,0.737166054,0.676695089,6.833520364,2.532148508,4.45675972,3.133277052
66.54,210.01,453.44,2.383578616,7.07104293,4.295482391,2.461433433,0.275222113,0.286797671,0.253227656,0.333261296
67.32,274.93,513.44,6.093595596,5.53262948,4.447874853,3.18385211,0.470425384,0.567483085,0.569945755,0.618874493
66.69,295,428.69,7.092771228,3.802501398,4.665793209,3.112216961,0.319696611,0.377207668,0.407385799,0.375424674
67.08,327.46,410.39,7.320462469,2.882111856,4.690570942,3.107930237,0.671917174,0.531704506,0.602687603,0.546663959
67.47,359.92,544.54,5.445228521,1.904729076,3.642272649,2.911754433,5.4153857,1.775300678,3.607770854,2.884539751
67.24,52.44,401.4,0.387598925,0.492249723,0.549629395,0.467646859,7.307567116,2.688701028,4.598537579,2.77156477
68.48,12.32,426.03,4.416348594,2.229422296,1.911938162,1.563638943,6.466577683,2.152914231,4.102414541,3.185663359
68.17,202.35,531.86,2.125010649,6.222466846,3.263806169,1.659158865,0.296247519,0.304877943,0.343733961,0.33379636
68.32,287.33,430.43,6.841190443,4.515920377,4.442640833,3.250048843,0.227810781,0.252171176,0.271251439,0.246843816
67.7,307.39,403.27,7.38818066,2.870752206,4.654370024,3.018511585,0.421077935,0.55195024,0.599849039,0.543421007
67.86,32.38,410,0.469776962,0.495301635,0.567373636,0.55830018,7.265696584,2.697979842,4.515120444,2.936358877
68.09,339.86,488.03,6.963135919,2.705891417,4.416830148,3.324573207,3.548864516,1.238879794,1.146357442,0.956589149
68.25,64.84,425.75,0.285959926,0.29939608,0.349397288,0.347191352,7.069928256,3.651043135,4.419367657,2.951694689
69.47,24.72,425.76,1.242600148,0.530300204,0.567408708,0.546600826,7.12672366,2.619434534,4.264259933,3.079041413
68.94,267.27,467.36,5.605702845,6.148643141,4.28138332,3.192788547,0.449988347,0.388623532,0.267077005,0.707139459
69.32,299.73,386.73,7.336618872,3.43486774,4.441973379,3.149870174,0.383904094,0.487730719,0.50591825,0.462184071
68.71,319.79,401.92,7.445923254,2.801431564,4.547714797,3.115574596,0.454963678,0.56874506,0.631786096,0.576362182
69.09,352.25,492.75,6.209694168,2.121095781,3.945302512,3.232032796,4.824880263,2.342883834,2.832319239,2.42254766
68.86,44.78,389.98,0.407758671,0.559093935,0.590964416,0.551149772,7.377687974,2.442037822,4.466454535,2.866810764
70.31,312.13,404.22,7.504549961,2.668384565,4.406099405,3.161937542,0.44338297,0.604715551,0.631530555,0.582326129
69.7,332.19,419.36,7.300540644,2.847910831,4.377571002,3.261626232,1.444780309,0.614974229,0.642837704,0.574061263
70.47,37.12,409.17,0.44007592,0.556461688,0.60646196,0.578063554,7.442468894,2.673235907,4.276434205,2.970892533
69.86,57.18,382.99,0.375858993,0.437918296,0.497259983,0.445232504,7.34669194,3.009780644,4.312866767,2.893061172
70.08,4.65,475.39,5.121455157,2.145245856,3.038256602,2.616343512,5.937546066,1.872015373,3.636544809,2.997230978
71.07,17.05,474.08,3.807899133,1.203038812,1.077683677,0.961350476,6.83890002,2.342478139,3.969873713,3.15795973
70.77,207.09,421.81,2.248266266,7.046789034,3.469634645,2.284189716,0.353287418,0.357489893,0.395119394,0.391100054
70.54,259.61,456.23,4.991590611,6.696497628,4.152446454,3.263718612,0.257159668,0.209180056,0.213297177,0.22910621
70.92,292.07,424.65,7.159177532,4.128298132,4.231872279,3.276851243,0.301579039,0.355750099,0.366760477,0.336888843
71.3,324.53,393.46,7.525526502,2.860168372,4.277584051,3.229404686,0.560524554,0.573358391,0.627959031,0.5673858
70.69,344.59,477.2,6.788648397,2.4590424,4.058911371,3.331898807,4.174032414,2.195555619,1.735650799,1.491708695
71.45,49.51,421.92,0.409461031,0.558099279,0.592404119,0.528429446,7.476971199,2.542537925,4.188543904,2.953858741
72.35,199.42,549.77,1.928473923,5.524094845,2.081637516,1.365597162,0.286781468,0.296668954,0.335871321,0.32066663
71.53,272.01,497.06,6.029787563,5.863465631,3.998924311,3.218951831,0.469609572,0.691895635,0.480897281,0.645575133
72.05,29.45,414.54,0.598586164,0.516201124,0.57327238,0.559198269,7.373304185,2.646717498,4.080187776,3.075306055
71.9,304.47,430.58,7.513399442,3.075186207,4.219234905,3.199712368,0.421942375,0.57392699,0.58486127,0.531407934
72.28,336.93,399.06,7.238754446,2.723844929,4.057673441,3.347016163,2.833184655,0.919382862,0.836267554,0.744257951
71.68,356.99,513.61,5.865570905,1.909053612,3.434406178,2.945541977,5.297040766,1.925146702,3.158575534,2.681244845
72.43,61.91,374.54,0.332722337,0.357113942,0.424144722,0.42435097,7.319880555,3.430076265,4.033038482,3.033785953
73.33,211.82,394.06,2.360987647,7.369169523,3.681706188,2.789678474,0.392837623,0.357180451,0.374193957,0.372543162
73.1,264.34,488.6,5.461096177,6.470665005,3.86823312,3.272582019,0.849886437,0.752296281,0.744865516,0.796223501
73.48,296.81,390.07,7.382708575,3.724932,4.013482483,3.273438672,0.37648938,0.474965936,0.465387194,0.427708029
72.88,316.87,388.74,7.60635754,2.689100773,4.15498737,3.279868968,0.458225524,0.62828343,0.651763135,0.585988586
73.25,349.33,433.15,6.560032989,2.155070661,3.643709777,3.213288863,4.672999218,2.860455599,2.183314217,1.950448018
73.03,41.85,404.46,0.440074065,0.601471749,0.624752581,0.582674186,7.525589193,2.54947223,4.048261221,3.059921556
72.66,9.39,476.18,4.766035898,2.700586328,2.152590047,1.904769909,6.386664332,1.952062786,3.585020324,3.035956773
74.3,224.22,423.66,2.286729309,7.663779644,3.904517001,3.161892577,0.532900009,0.356447056,0.357886548,0.445311707
73.63,21.79,396.14,2.279908911,0.675263241,0.635164547,0.616598246,7.134078037,2.465736133,3.818243431,3.134348759
73.7,244.28,412.33,3.60808474,7.4761267,3.955680398,3.268347749,0.513268592,0.432749298,0.358027866,0.546527418
74.08,276.74,465.31,6.435990739,5.550599015,3.772039086,3.286917712,0.261883932,0.661053343,0.442595379,0.449262183
74.22,1.73,527.84,5.47732842,1.885154919,2.940300956,2.612304258,5.777249408,1.68790091,3.057610439,2.693134574
74.45,309.2,401.46,7.624816193,2.78410335,3.988521665,3.306732265,0.453125325,0.637917981,0.624225885,0.577711243
73.85,329.27,404.35,7.507979122,2.845498528,3.997348481,3.32000971,0.891096044,0.594767873,0.627295498,0.566171717
74,54.25,386.59,0.413059059,0.49220873,0.546202141,0.512853269,7.505662546,2.808866804,3.912303242,3.05885188
75.19,14.13,462.6,4.366155868,1.897705397,1.405831071,1.289572742,6.78704132,2.118313221,3.493023129,3.071344997
74.89,204.16,469.59,2.067526088,6.803727923,2.645281881,2.068028251,0.366241294,0.366682851,0.410206526,0.386665474
75.26,236.62,410.19,2.923005535,7.711868734,3.825599449,3.257100975,1.436877018,0.889173401,0.754115862,1.152201576
74.67,256.68,468.4,4.823793667,6.97054321,3.786649124,3.311229364,0.235574606,0.215905775,0.220054805,0.274669227
75.04,289.14,423.12,7.130755797,4.456013719,3.787390658,3.339742598,0.27588004,0.316727313,0.316198826,0.288140948
75.41,321.6,394.68,7.662572484,2.841984028,3.902529764,3.353575559,0.502279191,0.630169348,0.641160794,0.577457795
74.82,341.67,411.49,7.083899125,2.509078137,3.732385139,3.315134211,3.961028372,1.621340477,1.272630152,1.138473555
74.6,34.19,386.49,0.474831548,0.571706105,0.60282294,0.582972545,7.521027501,2.653483412,3.853753802,3.119362822
74.97,66.65,384.77,0.271360258,0.289090974,0.332635836,0.364166501,7.219148642,3.896995776,3.74057874,3.118989295
76.45,196.5,691.3,1.661562259,4.616515225,1.316474576,0.981731996,0.262315101,0.275500842,0.308559297,0.289309996
75.86,216.56,392.4,2.439058405,7.606644061,3.649019117,3.070174675,0.345688259,0.354505568,0.322437916,0.330333086
76.22,249.02,402.97,4.082076741,7.350306879,3.692083354,3.303250241,0.260072943,0.380428691,0.250740302,0.329144571
75.63,269.08,462.15,5.901650011,6.180007403,3.584002078,3.244054341,0.524877124,0.451005659,0.495845823,0.759018965
76.15,26.53,412.58,0.897385062,0.540756661,0.574635866,0.56575711,7.378374579,2.54610408,3.656569439,3.123824353
76,301.54,399.56,7.56454966,3.321611978,3.800763618,3.319068116,0.424753698,0.580539797,0.547591699,0.496979024
76.37,334,391.05,7.441653359,2.73001397,3.721273746,3.343180639,2.029118388,0.717644963,0.682087617,0.618926543
75.78,354.06,519.45,6.228315377,1.918593263,3.181015373,2.954456893,5.132935728,2.247684601,2.502169587,2.300391186
75.56,46.59,395.58,0.437475592,0.594582414,0.61807752,0.582125691,7.578055697,2.424127642,3.812045036,3.137480593
77.4,208.89,397.74,2.217951004,7.326195411,3.020082248,2.601593212,0.426349761,0.399598764,0.442796973,0.420369886
76.81,228.96,404.78,2.382530549,7.754453728,3.680475546,3.264986099,0.394326263,0.333980554,0.326125969,0.369034902
77.18,261.42,465.37,5.286967358,6.749211662,3.510969382,3.281697596,0.743344506,0.414922261,0.466074428,0.757226793
76.96,313.94,388.91,7.693439662,2.583478461,3.768105043,3.397381958,0.46939928,0.670661499,0.650861445,0.588021885
77.33,346.4,413.91,6.860084645,2.206780905,3.359726732,3.159039742,4.462812682,2.688582916,1.6652767,1.534301205
77.11,38.92,408.34,0.46524476,0.633074188,0.617034011,0.595278714,7.608439974,2.639948137,3.65861382,3.174670456
76.52,58.99,391.66,0.384293209,0.41850797,0.47508274,0.487352717,7.488942466,3.195332638,3.650131506,3.109152135
76.74,6.46,480.45,5.107560553,2.370114983,2.261433939,2.144891438,6.256754908,1.778669409,3.07157864,2.803967543
77.69,18.86,437.32,3.334903659,0.900995652,0.830739299,0.79846061,7.096170502,2.284414538,3.385199659,3.042656943
78.35,221.29,382.37,2.39132844,7.727778619,3.49356669,3.204011573,0.435704318,0.326834061,0.392035001,0.378967167
77.77,241.35,370.67,3.364813238,7.653614698,3.588231045,3.276121776,1.228353717,0.935296768,0.930722895,0.65298897
78.13,273.82,496.74,6.293890287,5.84843428,3.383828704,3.250597048,0.814859149,0.882915497,0.720513327,0.728648986
77.55,293.88,389.21,7.387718827,4.01937357,3.609335312,3.306630075,0.352835764,0.438482815,0.410529222,0.376631834
78.5,306.28,380.72,7.679052514,2.945829014,3.614888547,3.354823317,0.449499679,0.659619314,0.603650773,0.548013281
77.91,326.34,418.37,7.670752875,2.831103308,3.671045782,3.374191344,0.666778195,0.61656551,0.63217255,0.564137132
78.28,358.8,474.55,5.811893007,1.648907434,2.648921844,2.531221685,5.574119495,1.624138824,2.537116117,2.377255346
78.06,51.32,407.3,0.432992743,0.539451641,0.573250969,0.563578332,7.632678731,2.606471176,3.555926827,3.151103517
79.23,11.2,450.23,4.70662567,2.641943073,1.582321306,1.513158413,6.663161667,1.864616804,3.015236675,2.807251329
78.94,201.23,478.69,1.827820391,6.165743833,1.911335913,1.658012008,0.337867127,0.346751215,0.38469969,0.352034105
79.3,233.69,398.44,2.677940716,7.798935118,3.461142381,3.275949075,0.779293514,0.4736516,0.667946918,0.543090161
78.72,253.75,446.47,4.582030471,7.204324771,3.440078874,3.250594426,0.459068148,0.454250901,0.293833848,0.502614603
79.08,286.21,424.24,7.073376095,4.769580666,3.404162693,3.252455974,0.244887037,0.275151713,0.269554952,0.23913694
79.45,318.68,385.99,7.771063429,2.730652909,3.55198807,3.389840313,0.480428825,0.669646851,0.646789853,0.584170104
78.65,31.26,387.41,0.547239403,0.564870283,0.587055806,0.582396216,7.558116552,2.593680743,3.475203715,3.12382449
78.86,338.74,428.62,7.313491894,2.527342722,3.421821767,3.239651542,3.413597784,1.064669005,0.943832426,0.861611572
79.01,63.72,400.38,0.312792374,0.370521317,0.380340823,0.426249803,7.396504383,3.641726569,3.403824425,3.07269283
6.72,143.71,388.08,1.389910972,1.358754001,2.768737856,0.411619824,1.596904723,1.873598313,7.50943744,1.889281563
7.31,6.2,415.01,1.626613782,1.64708875,7.093371565,1.498199482,1.702576894,1.578463318,7.25059777,1.634372717
79.89,213.63,390.82,2.360691115,7.572949458,3.164333521,2.959768865,0.427563435,0.382299967,0.378242796,0.350123478
80.25,246.09,397.27,3.835987084,7.536413253,3.355362948,3.210622042,0.725956032,0.562967722,0.564369794,0.571861157
80.18,23.6,399,1.718986848,0.58735634,0.593103347,0.584156765,7.364127101,2.39151913,3.258940162,3.001649513
79.67,266.15,441.18,5.718283521,6.452797079,3.255132521,3.196051843,1.007394228,0.930804068,0.809656883,0.830290425
80.03,298.61,375.28,7.57798139,3.610997072,3.437331546,3.277771603,0.412767097,0.557051407,0.496858914,0.451367863
80.39,331.07,424.69,7.610920134,2.731541939,3.411239502,3.270587991,1.239039095,0.640743642,0.639451241,0.575673651
79.81,351.14,467.59,6.536833501,1.905886271,2.950513985,2.846678124,4.923943127,2.595774791,1.946552853,1.873340833
79.59,43.66,376.4,0.45385934,0.630918275,0.621952992,0.601192421,7.658036549,2.451853623,3.457423505,3.138961538
81.41,205.97,445.19,2.030677333,7.212280364,2.350552598,2.219144924,0.415693551,0.400177418,0.440871878,0.40513637
80.83,226.03,372.97,2.257027496,7.799428038,3.331996115,3.209328496,0.47330537,0.344369745,0.415541599,0.394382989
81.19,258.49,425.02,5.065252915,6.979304788,3.197337412,3.134652024,0.996365728,0.563814551,0.665117505,0.722952978
80.61,278.55,455.24,6.658180504,5.495708104,3.21313148,3.163055938,0.221655943,0.328960675,0.257808216,0.233703724
80.97,311.01,405.79,7.761303289,2.6722378,3.423890158,3.323026609,0.470552952,0.693771289,0.634577701,0.579411843
81.34,343.47,471.16,7.105123577,2.247319312,3.102647485,3.022517367,4.202680578,1.925970444,1.28860551,1.202132981
81.12,36,374.33,0.475213443,0.623513317,0.607927384,0.603908712,7.658861911,2.64031122,3.31191827,3.079215415
80.76,3.54,469.28,5.410186888,1.834070908,2.23801598,2.168793007,6.042637082,1.496827671,2.55722139,2.420664131
80.54,56.06,393.49,0.422657743,0.473668873,0.505844012,0.53228466,7.61298492,2.942619958,3.330529791,3.073015027
81.48,68.46,398.68,0.25711984,0.32939241,0.280299684,0.345015605,7.243573658,4.11994441,3.157557686,2.952498163
80.9,88.52,483.76,0.224691037,0.204722236,0.223136227,0.585247243,6.073070537,5.921875783,3.046595309,2.918647063
81.7,15.94,424.67,4.210878704,1.252797543,1.062307827,1.042423064,6.988053514,2.022214388,2.984380364,2.79637026
82.35,218.37,381.49,2.439879313,7.742993561,3.117254702,3.060194839,0.406921869,0.303917839,0.381951518,0.357780474
81.77,238.43,382.83,3.088023824,7.759369947,3.277826665,3.182649121,0.715775059,0.508406535,0.692984275,0.551609196
82.13,270.89,482.63,6.103025783,6.117338253,3.037857498,3.05643254,0.957225387,0.972346566,0.801666785,0.780631919
81.55,290.95,419.11,7.30268365,4.337411411,3.256955854,3.16447814,0.321804595,0.381522712,0.358687032,0.323783558
82.49,303.35,391.56,7.698044282,3.164666395,3.276411931,3.225772367,0.445030076,0.633591583,0.562071117,0.512542571
81.92,323.41,376.53,7.752043803,2.830960658,3.362763904,3.287200787,0.550235119,0.648603225,0.63275203,0.568893745
82.28,355.87,500.08,6.145845417,1.57745943,2.499112258,2.459860122,5.353989678,1.762508696,2.11202994,2.03205412
82.06,48.4,394.65,0.453104508,0.590719214,0.586124502,0.58933874,7.683120329,2.471934296,3.247503088,3.052897474
82.93,198.3,604.74,1.555540686,5.304976359,1.300938502,1.214695121,0.301529125,0.314215534,0.344039017,0.312736462
83.29,230.76,367.03,2.468510036,7.847824578,3.16531657,3.149276639,0.531300582,0.360477525,0.452718209,0.42361814
82.71,250.83,418.56,4.323402111,7.371920759,3.123662639,3.089742937,0.703445275,0.592089186,0.547222318,0.561520657
82.64,28.33,396.02,0.712827304,0.556439155,0.575421738,0.57247528,7.540561601,2.497190105,3.131736071,2.964578463
83.43,315.75,400.1,7.784411435,2.592131281,3.270862639,3.243344718,0.472072582,0.699603518,0.641437868,0.583414481
82.86,335.81,423.24,7.493162082,2.554925244,3.169256966,3.114108129,2.58769178,0.791785904,0.733447829,0.669903228
83,60.8,424.93,0.358166001,0.457222811,0.413401678,0.478664549,7.534661071,3.363511142,3.111472653,2.955209172
83.22,8.27,472.22,5.001281511,2.469460503,1.675864315,1.673970167,6.455134507,1.602819095,2.592192658,2.479206754
83.36,93.26,472.59,0.305691149,0.232023479,0.233133269,0.631177849,5.724605092,6.29435737,2.882037876,2.812164139
83.86,210.7,414.45,2.212950323,7.483431959,2.655169574,2.641053168,0.460161509,0.411004236,0.44003165,0.405285081
